"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","CC","CCL","CCO","CI","CLC","CLLC","LDC","LLDC","LCOM5","NL","NLE","WMC","CBO","CBOI","NII","NOI","RFC","AD","CD","CLOC","DLOC","PDA","PUA","TCD","TCLOC","DIT","NOA","NOC","NOD","NOP","LLOC","LOC","NA","NG","NLA","NLG","NLM","NLPA","NLPM","NLS","NM","NOS","NPA","NPM","NS","TLLOC","TLOC","TNA","TNG","TNLA","TNLG","TNLM","TNLPA","TNLPM","TNLS","TNM","TNOS","TNPA","TNPM","TNS","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Android Rules","Basic Rules","Brace Rules","Clone Implementation Rules","Clone Metric Rules","Code Size Rules","Cohesion Metric Rules","Comment Rules","Complexity Metric Rules","Controversial Rules","Coupling Metric Rules","Coupling Rules","Design Rules","Documentation Metric Rules","Empty Code Rules","Finalizer Rules","Import Statement Rules","Inheritance Metric Rules","J2EE Rules","JUnit Rules","Jakarta Commons Logging Rules","Java Logging Rules","JavaBean Rules","MigratingToJUnit4 Rules","Migration Rules","Migration13 Rules","Migration14 Rules","Migration15 Rules","Naming Rules","Optimization Rules","Security Code Guideline Rules","Size Metric Rules","Strict Exception Rules","String and StringBuffer Rules","Type Resolution Rules","Unnecessary and Unused Code Rules","Vulnerability Rules","Number of bugs"
"L162956","PrimitiveIntCollections$6","org.neo4j.collection.primitive.PrimitiveIntCollections$6","L162952","L103","community\primitive-collections\src\main\java\org\neo4j\collection\primitive\PrimitiveIntCollections.java","257","9","265","10","1","1","1","1","1","1","9","8","1","0","0","1","3","0","0","2","3","0","0","0","0","0","2","0","0","3","4","0","0","1","9","9","4","0","1","0","1","0","1","0","6","1","0","4","0","9","9","4","0","1","0","1","0","1","0","6","1","0","4","0","0","0","15","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L162967","PrimitiveIntCollections$7","org.neo4j.collection.primitive.PrimitiveIntCollections$7","L162962","L103","community\primitive-collections\src\main\java\org\neo4j\collection\primitive\PrimitiveIntCollections.java","271","9","277","10","1","1","1","1","1","1","7","7","1","0","0","1","1","0","0","0","1","0","0","0","0","0","2","0","0","3","4","0","0","1","8","7","3","0","0","0","1","0","1","0","6","1","0","4","0","8","7","3","0","0","0","1","0","1","0","6","1","0","4","0","0","0","15","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L162976","PrimitiveIntCollections$8","org.neo4j.collection.primitive.PrimitiveIntCollections$8","L162971","L103","community\primitive-collections\src\main\java\org\neo4j\collection\primitive\PrimitiveIntCollections.java","283","9","296","10","1","1","2","1","1","1","14","13","1","1","1","2","1","0","0","0","1","0","0","0","0","0","2","0","0","3","4","0","0","1","14","14","4","0","1","0","1","0","1","0","6","4","0","4","0","14","14","4","0","1","0","1","0","1","0","6","4","0","4","0","0","0","16","0","2","0","0","0","0","11","0","0","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"L162995","PrimitiveIntCollections$9","org.neo4j.collection.primitive.PrimitiveIntCollections$9","L162989","L103","community\primitive-collections\src\main\java\org\neo4j\collection\primitive\PrimitiveIntCollections.java","331","9","346","10","1","1","3","1","1","1","16","15","1","2","2","3","2","0","0","3","4","0","0","0","0","0","1","0","0","2","2","0","0","1","16","16","3","0","1","0","1","0","0","0","4","4","0","2","0","16","16","3","0","1","0","1","0","0","0","4","4","0","2","0","0","0","16","0","3","0","1","0","0","11","0","0","0","0","0","0","0","2","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L163030","PrimitiveIntCollections$10","org.neo4j.collection.primitive.PrimitiveIntCollections$10","L163026","L103","community\primitive-collections\src\main\java\org\neo4j\collection\primitive\PrimitiveIntCollections.java","395","9","410","10","1","1","2","1","1","1","16","14","1","1","1","2","1","0","0","1","2","0","0","0","0","0","1","0","0","2","2","0","0","1","16","16","3","0","1","0","1","0","0","0","4","3","0","2","0","16","16","3","0","1","0","1","0","0","0","4","3","0","2","0","0","0","16","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L163086","PrimitiveIntCollections$12","org.neo4j.collection.primitive.PrimitiveIntCollections$12","L75713","L103","community\primitive-collections\src\main\java\org\neo4j\collection\primitive\PrimitiveIntCollections.java","671","9","686","10","1","1","3","1","1","1","16","16","1","2","2","3","1","0","0","1","2","0","0","0","0","0","1","0","0","2","2","0","0","1","17","16","2","0","0","0","1","0","0","0","4","6","0","2","0","17","16","2","0","0","0","1","0","0","0","4","6","0","2","0","0","0","16","0","1","0","0","0","0","11","0","0","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L163092","PrimitiveIntCollections$13","org.neo4j.collection.primitive.PrimitiveIntCollections$13","L163088","L103","community\primitive-collections\src\main\java\org\neo4j\collection\primitive\PrimitiveIntCollections.java","692","9","708","10","0","0","0","0","0","0","0","0","1","2","2","5","2","0","0","3","4","0","0","0","0","0","1","0","0","2","2","0","0","1","17","17","3","0","1","0","1","0","0","0","4","5","0","2","0","17","17","3","0","1","0","1","0","0","0","4","5","0","2","0","0","0","5","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L163106","PrimitiveIntCollections$14","org.neo4j.collection.primitive.PrimitiveIntCollections$14","L107719","L103","community\primitive-collections\src\main\java\org\neo4j\collection\primitive\PrimitiveIntCollections.java","715","9","733","10","1","1","1","1","1","1","19","17","3","0","0","3","2","0","0","3","6","0","0","0","0","0","4","0","0","0","0","0","0","0","18","19","0","0","0","0","3","0","3","0","3","3","0","3","0","18","19","0","0","0","0","3","0","3","0","3","3","0","3","0","0","0","30","0","0","0","0","0","0","20","0","1","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L163122","PrimitiveIntCollections$16","org.neo4j.collection.primitive.PrimitiveIntCollections$16","L163118","L103","community\primitive-collections\src\main\java\org\neo4j\collection\primitive\PrimitiveIntCollections.java","753","9","759","10","1","1","1","1","1","1","7","7","1","0","0","1","1","0","0","1","2","0","0","0","0","0","1","0","0","2","2","0","0","1","8","7","2","0","0","0","1","0","0","0","4","1","0","2","0","8","7","2","0","0","0","1","0","0","0","4","1","0","2","0","0","0","15","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L163213","PrimitiveLongCollections$1","org.neo4j.collection.primitive.PrimitiveLongCollections$1","L28365","L103","community\primitive-collections\src\main\java\org\neo4j\collection\primitive\PrimitiveLongCollections.java","101","9","109","10","1","1","2","1","1","1","9","8","1","0","0","2","1","0","0","1","2","0","0","0","0","0","1","0","0","2","2","0","0","1","9","9","3","0","1","0","1","0","0","0","4","1","0","2","0","9","9","3","0","1","0","1","0","0","0","4","1","0","2","0","0","0","15","0","1","0","0","0","0","10","0","0","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L163221","PrimitiveLongCollections$2","org.neo4j.collection.primitive.PrimitiveLongCollections$2","L163217","L103","community\primitive-collections\src\main\java\org\neo4j\collection\primitive\PrimitiveLongCollections.java","115","9","123","10","1","1","2","1","1","1","9","8","1","0","0","2","1","0","0","1","2","0","0","0","0","0","1","0","0","2","2","0","0","1","9","9","3","0","1","0","1","0","0","0","4","1","0","2","0","9","9","3","0","1","0","1","0","0","0","4","1","0","2","0","0","0","15","0","1","0","0","0","0","10","0","0","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L163239","PrimitiveLongCollections$3","org.neo4j.collection.primitive.PrimitiveLongCollections$3","L163234","L103","community\primitive-collections\src\main\java\org\neo4j\collection\primitive\PrimitiveLongCollections.java","141","9","154","10","1","1","3","1","1","1","14","13","1","1","1","3","2","0","0","3","4","0","0","0","0","0","1","0","0","2","2","0","0","1","14","14","3","0","1","0","1","0","0","0","4","4","0","2","0","14","14","3","0","1","0","1","0","0","0","4","4","0","2","0","0","0","16","0","1","0","0","0","0","11","0","0","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L163248","PrimitiveLongCollections$4","org.neo4j.collection.primitive.PrimitiveLongCollections$4","L163243","L103","community\primitive-collections\src\main\java\org\neo4j\collection\primitive\PrimitiveLongCollections.java","160","9","177","10","1","1","3","1","1","1","18","17","1","2","1","3","2","0","0","3","4","0","0","0","0","0","1","0","0","2","2","0","0","1","18","18","3","0","1","0","1","0","0","0","4","6","0","2","0","18","18","3","0","1","0","1","0","0","0","4","6","0","2","0","0","0","16","0","1","0","0","0","0","11","0","0","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L163279","PrimitiveLongCollections$5","org.neo4j.collection.primitive.PrimitiveLongCollections$5","L97975","L103","community\primitive-collections\src\main\java\org\neo4j\collection\primitive\PrimitiveLongCollections.java","248","9","254","10","1","1","1","1","1","1","7","7","1","0","0","1","2","0","0","1","2","0","0","0","0","0","2","0","0","3","4","0","0","1","8","7","3","0","0","0","1","0","1","0","6","1","0","4","0","8","7","3","0","0","0","1","0","1","0","6","1","0","4","0","0","0","15","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L163289","PrimitiveLongCollections$6","org.neo4j.collection.primitive.PrimitiveLongCollections$6","L163285","L103","community\primitive-collections\src\main\java\org\neo4j\collection\primitive\PrimitiveLongCollections.java","260","9","268","10","1","1","1","1","1","1","9","8","1","0","0","1","3","0","0","2","3","0","0","0","0","0","2","0","0","3","4","0","0","1","9","9","4","0","1","0","1","0","1","0","6","1","0","4","0","9","9","4","0","1","0","1","0","1","0","6","1","0","4","0","0","0","15","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L163300","PrimitiveLongCollections$7","org.neo4j.collection.primitive.PrimitiveLongCollections$7","L163295","L103","community\primitive-collections\src\main\java\org\neo4j\collection\primitive\PrimitiveLongCollections.java","274","9","280","10","1","1","1","1","1","1","7","7","1","0","0","1","1","0","0","0","1","0","0","0","0","0","2","0","0","3","4","0","0","1","8","7","3","0","0","0","1","0","1","0","6","1","0","4","0","8","7","3","0","0","0","1","0","1","0","6","1","0","4","0","0","0","15","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L163309","PrimitiveLongCollections$8","org.neo4j.collection.primitive.PrimitiveLongCollections$8","L163304","L103","community\primitive-collections\src\main\java\org\neo4j\collection\primitive\PrimitiveLongCollections.java","286","9","299","10","1","1","2","1","1","1","14","13","1","1","1","2","1","0","0","0","1","0","0","0","0","0","2","0","0","3","4","0","0","1","14","14","4","0","1","0","1","0","1","0","6","4","0","4","0","14","14","4","0","1","0","1","0","1","0","6","4","0","4","0","0","0","16","0","2","0","0","0","0","11","0","0","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"L163327","PrimitiveLongCollections$9","org.neo4j.collection.primitive.PrimitiveLongCollections$9","L163322","L103","community\primitive-collections\src\main\java\org\neo4j\collection\primitive\PrimitiveLongCollections.java","334","9","349","10","1","1","3","1","1","1","16","15","1","2","2","3","2","0","0","3","4","0","0","0","0","0","1","0","0","2","2","0","0","1","16","16","3","0","1","0","1","0","0","0","4","4","0","2","0","16","16","3","0","1","0","1","0","0","0","4","4","0","2","0","0","0","16","0","3","0","1","0","0","11","0","0","0","0","0","0","0","2","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L163361","PrimitiveLongCollections$10","org.neo4j.collection.primitive.PrimitiveLongCollections$10","L163357","L103","community\primitive-collections\src\main\java\org\neo4j\collection\primitive\PrimitiveLongCollections.java","398","9","413","10","1","1","2","1","1","1","16","14","1","1","1","2","1","0","0","1","2","0","0","0","0","0","1","0","0","2","2","0","0","1","16","16","3","0","1","0","1","0","0","0","4","3","0","2","0","16","16","3","0","1","0","1","0","0","0","4","3","0","2","0","0","0","16","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L163411","PrimitiveLongCollections$12","org.neo4j.collection.primitive.PrimitiveLongCollections$12","L75698","L103","community\primitive-collections\src\main\java\org\neo4j\collection\primitive\PrimitiveLongCollections.java","678","9","693","10","1","1","3","1","1","1","16","16","1","2","2","3","1","0","0","1","2","0","0","0","0","0","1","0","0","2","2","0","0","1","17","16","2","0","0","0","1","0","0","0","4","6","0","2","0","17","16","2","0","0","0","1","0","0","0","4","6","0","2","0","0","0","16","0","1","0","0","0","0","11","0","0","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L163425","PrimitiveLongCollections$13","org.neo4j.collection.primitive.PrimitiveLongCollections$13","L45139","L103","community\primitive-collections\src\main\java\org\neo4j\collection\primitive\PrimitiveLongCollections.java","716","9","734","10","1","1","1","1","1","1","19","17","3","0","0","3","2","0","0","3","6","0","0","0","0","0","4","0","0","0","0","0","0","0","18","19","0","0","0","0","3","0","3","0","3","3","0","3","0","18","19","0","0","0","0","3","0","3","0","3","3","0","3","0","0","0","30","0","0","0","0","0","0","20","0","1","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L163435","PrimitiveLongCollections$14","org.neo4j.collection.primitive.PrimitiveLongCollections$14","L163431","L103","community\primitive-collections\src\main\java\org\neo4j\collection\primitive\PrimitiveLongCollections.java","740","9","746","10","1","1","1","1","1","1","7","7","1","0","0","1","1","0","0","1","2","0","0","0","0","0","1","0","0","2","2","0","0","1","8","7","2","0","0","0","1","0","0","0","4","1","0","2","0","8","7","2","0","0","0","1","0","0","0","4","1","0","2","0","0","0","15","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L163532","PrimitiveIntCollectionsTest$1","org.neo4j.collection.primitive.PrimitiveIntCollectionsTest$1","L163528","L103","community\primitive-collections\src\test\java\org\neo4j\collection\primitive\PrimitiveIntCollectionsTest.java","117","9","123","10","1","1","1","1","1","1","7","7","1","0","0","1","1","0","0","0","1","0","0","0","0","0","2","0","0","1","1","0","0","1","8","7","0","0","0","0","1","0","1","0","1","1","0","1","0","8","7","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","15","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L163579","PrimitiveIntCollectionsTest$2","org.neo4j.collection.primitive.PrimitiveIntCollectionsTest$2","L163576","L103","community\primitive-collections\src\test\java\org\neo4j\collection\primitive\PrimitiveIntCollectionsTest.java","401","9","407","10","1","1","3","1","1","1","7","7","1","0","0","1","3","0","0","1","2","0","0","0","0","0","2","0","0","1","1","0","0","1","8","7","0","0","0","0","1","0","1","0","1","1","0","1","0","8","7","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","15","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L163585","PrimitiveIntCollectionsTest$3","org.neo4j.collection.primitive.PrimitiveIntCollectionsTest$3","L163582","L103","community\primitive-collections\src\test\java\org\neo4j\collection\primitive\PrimitiveIntCollectionsTest.java","441","9","447","10","1","1","1","1","1","1","7","7","1","0","0","1","3","0","0","1","2","0","0","0","0","0","2","0","0","1","1","0","0","1","8","7","0","0","0","0","1","0","1","0","1","1","0","1","0","8","7","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","15","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L163591","PrimitiveIntCollectionsTest$4","org.neo4j.collection.primitive.PrimitiveIntCollectionsTest$4","L163588","L103","community\primitive-collections\src\test\java\org\neo4j\collection\primitive\PrimitiveIntCollectionsTest.java","466","9","472","10","1","1","1","1","1","1","7","7","1","0","0","1","3","0","0","1","2","0","0","0","0","0","2","0","0","1","1","0","0","1","8","7","0","0","0","0","1","0","1","0","1","1","0","1","0","8","7","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","15","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L163596","PrimitiveIntCollectionsTest$5","org.neo4j.collection.primitive.PrimitiveIntCollectionsTest$5","L163593","L103","community\primitive-collections\src\test\java\org\neo4j\collection\primitive\PrimitiveIntCollectionsTest.java","486","9","492","10","1","1","1","1","1","1","7","7","1","0","0","1","3","0","0","1","2","0","0","0","0","0","2","0","0","1","1","0","0","1","8","7","0","0","0","0","1","0","1","0","1","1","0","1","0","8","7","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","15","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
